ServiceEpisodeID,ClientID,Created At,Service Type,Service Subtype,Originating Organization,Duration of Case (days),Address 1 County,Address 1 State,Address 1 Postal Code,Gender,Age
2074,280,6/15/2022 15:32,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 404,,Clark County,IN,47130,Female,42
2093,278,6/27/2022 13:07,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 404,,Clark County,IN,47130,Female,20
2119,690,6/14/2022 17:16,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 404,0.01,Floyd County,IN,47150,Male,46
2122,527,6/15/2022 17:57,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 404,1.08,Clark County,IN,47130,Male,24
2128,511,6/23/2022 6:37,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 404,,Clark County,IN,47129,Female,30
2130,57,5/31/2022 17:49,Employment,Job Search/Placement,Organization 404,,Floyd County,IN,47150,Female,33
2142,246,6/14/2022 18:44,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 404,,Floyd County,IN,47150,Female,29
2146,545,6/8/2022 23:41,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 404,,Floyd County,IN,47150,Female,25
2197,747,6/13/2022 18:39,Individual & Family Support,Child Care,Organization 404,,Harrison County,IN,47117,Female,40
2198,732,6/14/2022 15:45,Utilities,Utility Bill Payment Assistance,Organization 404,,Harrison County,IN,47164,Female,24
2252,604,6/18/2022 16:57,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 404,5.11,Clark County,IN,47130,Male,37
2258,826,6/9/2022 14:45,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 404,,Floyd County,IN,47150,Female,37
2264,585,6/20/2022 1:08,Housing & Shelter,Permanent Housing,Organization 404,,Clark County,IN,47130,Female,32
2283,668,6/15/2022 23:11,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 404,,Clark County,IN,47129,Female,34
2285,739,6/10/2022 21:16,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 404,,Clark County,IN,47130,Male,41
2316,742,6/14/2022 17:10,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 404,,Harrison County,IN,47112,Male,30
2317,29,6/27/2022 14:01,Food Assistance,Emergency Food,Organization 404,,Floyd County,IN,47150,Male,46
2336,981,6/3/2022 17:46,Utilities,Utility Bill Payment Assistance,Organization 404,,Harrison County,IN,47112,Female,27
2390,577,6/21/2022 14:47,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 404,,Floyd County,IN,47150,Male,36
2411,690,6/7/2022 12:25,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 404,21.08,Floyd County,IN,47150,Male,46
2412,280,6/23/2022 14:48,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 404,,Clark County,IN,47130,Female,42
2417,268,6/28/2022 16:02,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 404,0.01,Floyd County,IN,47150,Male,27
2418,245,6/28/2022 18:59,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 404,,Floyd County,IN,47150,Female,41
2424,246,6/27/2022 16:22,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 404,,Floyd County,IN,47150,Female,29
2436,321,6/16/2022 14:14,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 404,14.05,Floyd County,IN,47150,Female,32
2440,321,6/21/2022 14:48,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 404,6.93,Floyd County,IN,47150,Female,32
2457,111,6/30/2022 13:44,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 404,,Floyd County,IN,47150,Female,45
2488,745,6/10/2022 14:12,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 404,0.02,Clark County,IN,47129,Female,48
2500,423,6/24/2022 15:02,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 404,,Floyd County,IN,47150,Female,36
2504,57,6/15/2022 14:37,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 404,0.01,Floyd County,IN,47150,Female,33
2507,939,6/7/2022 18:08,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 404,8.86,Floyd County,IN,47150,Female,22
2524,826,6/6/2022 15:10,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 404,6.95,Floyd County,IN,47150,Female,37
2560,834,6/10/2022 15:30,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 404,0.01,Floyd County,IN,47150,Female,29
2569,577,6/9/2022 11:59,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 404,,Floyd County,IN,47150,Male,36
2584,279,6/14/2022 21:00,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 404,,Clark County,IN,47150,Female,61
2638,245,6/28/2022 18:59,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 404,,Floyd County,IN,47150,Female,41
2651,257,6/28/2022 17:15,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 404,,Clark County,IN,47130,Female,53
2740,254,6/15/2022 17:51,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 404,,Floyd County,IN,47150,Female,32
2741,819,6/11/2022 23:26,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 404,,Clark County,IN,47130,Female,32
2744,377,6/27/2022 13:23,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 404,2.13,Floyd County,IN,47150,Male,47
2752,981,6/3/2022 17:46,Utilities,Utility Bill Payment Assistance,Organization 404,,Harrison County,IN,47112,Female,27
2774,930,6/8/2022 12:46,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 404,2.15,Floyd County,IN,47150,Male,30
2792,834,6/6/2022 18:16,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 404,3.95,Floyd County,IN,47150,Female,29
2798,254,6/15/2022 17:51,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 404,,Floyd County,IN,47150,Female,32
2800,317,6/3/2022 16:42,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 404,0.01,Harrison County,IN,47112,Female,19
2811,71,6/30/2022 16:09,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 404,,Clark County,IN,47130,Male,26
2837,128,6/29/2022 18:22,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 404,,Clark County,IN,47129,Female,35
2845,428,6/18/2022 17:32,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 404,,Floyd County,IN,47150,Female,20
2849,268,6/17/2022 14:03,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 404,10.88,Floyd County,IN,47150,Male,27
2855,57,6/28/2022 17:46,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 404,,Floyd County,IN,47150,Female,33
2868,826,6/9/2022 14:45,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 404,0.02,Floyd County,IN,47150,Female,37
2885,427,6/21/2022 15:35,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 404,,Clark County,IN,47130,Female,28
2903,942,6/6/2022 17:53,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 404,0.91,Floyd County,IN,47150,Female,49
2924,732,6/14/2022 15:45,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 404,,Harrison County,IN,47164,Female,24
2925,254,6/7/2022 2:21,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 404,9.17,Floyd County,IN,47150,Female,32
2955,29,6/27/2022 14:01,Food Assistance,Emergency Food,Organization 404,,Floyd County,IN,47150,Male,46
3009,127,6/29/2022 20:00,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 404,,Floyd County,IN,47150,Female,28
3017,281,6/22/2022 20:20,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 404,,Clark County,IN,47129,Male,57
3037,299,6/28/2022 0:52,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 404,,Clark County,IN,47172,Female,37
3045,734,6/9/2022 17:05,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 404,,Clark County,IN,47111,Male,35
3047,907,6/8/2022 16:13,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 404,6.11,Floyd County,IN,47150,Male,58
3066,1083,6/1/2022 19:49,Housing & Shelter,Moving Assistance,Organization 404,7.36,Clark County,IN,47172,Female,44
3093,949,6/3/2022 19:19,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 404,13.9,Floyd County,IN,47150,Male,56
3112,254,6/28/2022 17:38,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 404,,Floyd County,IN,47150,Female,32
3151,690,6/14/2022 17:16,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 404,9.73,Floyd County,IN,47150,Male,46
3261,981,6/3/2022 17:46,Utilities,Utility Bill Payment Assistance,Organization 404,,Harrison County,IN,47112,Female,27
3264,428,6/16/2022 18:14,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 404,12.21,Floyd County,IN,47150,Female,20
3266,905,6/8/2022 16:14,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 404,15.98,Clark County,IN,47129,Female,32
3271,562,6/21/2022 16:49,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 404,,Clark County,IN,47130,Male,22
3277,281,6/6/2022 20:26,Housing & Shelter,Moving Assistance,Organization 404,22.98,Clark County,IN,47129,Male,57
3303,63,6/30/2022 16:12,Housing & Shelter,Housing Mediation & Eviction Prevention,Organization 404,,Floyd County,IN,47150,Female,39
3318,254,6/28/2022 17:33,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 404,,Floyd County,IN,47150,Female,32
3329,426,6/21/2022 15:55,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 404,0.19,Floyd County,IN,47150,Female,27
3361,615,6/17/2022 18:13,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 404,-19160.81,Clark County,IN,47130,Female,29
3364,111,6/30/2022 13:44,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 404,,Floyd County,IN,47150,Female,45
3371,426,6/21/2022 15:55,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 404,0.02,Floyd County,IN,47150,Female,27
3384,462,6/23/2022 16:50,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 404,,Clark County,IN,47163,Female,55
3386,683,6/15/2022 20:03,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 404,14.8,Floyd County,IN,47150,Female,24
3401,436,6/24/2022 8:21,Housing & Shelter,Housing Mediation & Eviction Prevention,Organization 404,,Clark County,IN,47130,Female,35
3437,726,6/14/2022 20:14,Housing & Shelter,Permanent Housing,Organization 404,,Clark County,IN,47130,Female,36
3456,111,6/13/2022 14:26,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 404,,Floyd County,IN,47150,Female,45
3468,723,6/15/2022 0:31,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 404,,Clark County,IN,47130,Male,42
3469,786,6/13/2022 19:13,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 404,8.87,Floyd County,IN,47150,Female,25
3476,732,6/14/2022 15:45,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 404,,Harrison County,IN,47164,Female,24
3482,97,6/30/2022 14:29,Employment,Job Search/Placement,Organization 404,,Clark County,IN,47130,Male,27
3502,321,6/21/2022 16:44,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 404,1.78,Floyd County,IN,47150,Female,32
3504,245,6/10/2022 20:18,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 404,,Floyd County,IN,47150,Female,41
3520,244,6/28/2022 19:26,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 404,,Floyd County,IN,47150,Female,0
3544,942,6/7/2022 15:22,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 404,,Floyd County,IN,47150,Female,49
3568,745,6/6/2022 14:10,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 404,8.15,Clark County,IN,47129,Female,48
3589,985,6/2/2022 19:01,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 404,,Clark County,IN,47130,Male,40
3591,283,6/24/2022 20:57,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 404,,Floyd County,IN,47150,Female,36
3624,930,6/8/2022 12:54,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 404,6.26,Floyd County,IN,47150,Male,30
3625,257,6/20/2022 14:27,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 404,,Clark County,IN,47130,Female,53
3654,734,6/13/2022 17:20,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 404,,Clark County,IN,47111,Male,35
3661,317,6/1/2022 18:05,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 404,,Harrison County,IN,47112,Female,19
3682,83,6/15/2022 23:20,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 404,,Clark County,IN,47130,Non-Binary,30
3767,57,5/26/2022 15:34,Housing & Shelter,Housing Mediation & Eviction Prevention,Organization 404,19.97,Floyd County,IN,47150,Female,33
3887,71,5/10/2022 1:58,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 404,-19122.54,Clark County,IN,47130,Male,26
3756,97,5/31/2022 21:13,Housing & Shelter,Moving Assistance,Organization 404,6.96,Clark County,IN,47130,Male,27
3792,283,4/1/2022 8:35,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 404,-19083.56,Floyd County,IN,47150,Female,36
3727,527,5/10/2022 13:47,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 404,45.05,Clark County,IN,47130,Male,24
3829,732,5/14/2022 20:44,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 404,37.99,Harrison County,IN,47164,Female,24
3912,907,5/24/2022 2:39,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 404,25.19,Floyd County,IN,47150,Male,58
3969,942,5/27/2022 13:21,Housing & Shelter,Housing Mediation & Eviction Prevention,Organization 404,11.12,Floyd County,IN,47150,Female,49
3888,981,4/27/2022 12:00,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 404,49.14,Harrison County,IN,47112,Female,27
3745,985,5/26/2022 18:27,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 404,13.84,Clark County,IN,47130,Male,40
3723,987,5/31/2022 17:49,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 404,12.85,Clark County,IN,47130,Female,60
3762,1128,5/9/2022 16:23,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 404,35.27,Floyd County,IN,47150,Male,24
3913,1204,5/26/2022 14:34,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 404,11.95,Clark County,IN,47130,Female,30
3843,1221,5/31/2022 17:40,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 404,0.8,Floyd County,IN,47150,Female,62
3872,1238,5/24/2022 14:45,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 404,17.07,Clark County,IN,47111,Female,58
3763,1259,5/18/2022 22:20,Housing & Shelter,Moving Assistance,Organization 404,29.32,Floyd County,IN,47150,Male,38
3873,1269,5/17/2022 22:55,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 404,27.16,Clark County,IN,47130,Male,43
3879,1272,5/17/2022 17:57,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 404,15.02,Harrison County,IN,47112,Male,33
3726,1281,5/12/2022 16:02,Housing & Shelter,Moving Assistance,Organization 404,46.84,Floyd County,IN,47150,Female,54
3946,1286,5/10/2022 17:40,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 404,29.85,Clark County,IN,47111,Female,23
3752,1238,5/10/2022 14:52,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 404,33.96,Clark County,IN,47111,Female,58
3948,1289,5/9/2022 23:32,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 404,36.1,Clark County,IN,47130,Male,20
3815,1295,5/3/2022 14:16,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 404,37.87,Floyd County,IN,47150,Female,31
3825,1303,4/26/2022 18:31,Housing & Shelter,Housing Mediation & Eviction Prevention,Organization 404,43.99,Clark County,IN,47129,Female,44
3772,1308,4/21/2022 15:52,Individual & Family Support,Child Care,Organization 404,57.05,Floyd County,IN,47150,Female,27
3925,1314,4/14/2022 20:24,Individual & Family Support,Child Care,Organization 404,55.96,Floyd County,IN,47150,Female,42
3790,1316,4/14/2022 0:36,Housing & Shelter,Permanent Housing,Organization 404,56.41,Floyd County,IN,47150,Female,60
3740,1295,4/1/2022 23:18,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 404,70.05,Floyd County,IN,47150,Female,31
3968,1340,3/8/2022 18:19,Employment,Job Search/Placement,Organization 404,84.98,Clark County,IN,47129,Female,32
3765,1340,3/7/2022 16:45,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 404,91.12,Clark County,IN,47129,Female,32
3749,1354,11/16/2021 15:58,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 404,223.04,Clark County,IN,47130,Male,61
1674,344,6/27/2022 18:08,Housing & Shelter,Emergency Housing,Organization 404,,Jefferson County,KY,40203,Female,42
2618,126,6/27/2022 16:15,Utilities,Utility Bill Payment Assistance,Organization 404,,Jefferson County,KY,40208,Female,32
3018,126,6/27/2022 16:15,Utilities,Utility Bill Payment Assistance,Organization 404,,Jefferson County,KY,40208,Female,32
3171,519,5/27/2022 15:34,Housing & Shelter,Emergency Housing,Organization 404,,Jefferson County,KY,40208,Male,58
3338,956,5/31/2022 20:16,Housing & Shelter,Emergency Housing,Organization 404,,Jefferson County,KY,40204,Male,11
1681,973,5/19/2022 16:17,Mental/Behavioral Health,Youth Mental Health Services,Organization 418,,,IN,47129,Male,17
3955,973,5/19/2022 16:17,Housing & Shelter,Emergency Housing,Organization 418,39.89,,IN,47129,Male,17
3435,354,5/23/2022 14:56,Housing & Shelter,Emergency Housing,Organization 421,,,,,Male,0
3862,244,5/25/2022 16:53,Housing & Shelter,Emergency Housing,Organization 421,8.18,Floyd County,IN,47150,Female,0
3954,1241,5/24/2022 13:02,Housing & Shelter,Permanent Housing,Organization 421,35.02,,,,Undisclosed,39
1508,357,2/22/2022 15:05,Utilities,Utility Bill Payment Assistance,Organization 422,,Floyd County,IN,47150,Female,36
1633,314,6/6/2022 11:56,Mental/Behavioral Health,Individual Counseling,Organization 424,,Jackson County,IN,47274,Female,34
1690,132,6/29/2022 20:04,Individual & Family Support,Parenting Education,Organization 424,,Floyd County,IN,47150,Female,0
