ServiceEpisodeID,ClientID,Created At,Service Type,Service Subtype,Originating Organization,Address 1 County,Address 1 State,Address 1 Postal Code,Gender,Age
1516,788,5/25/2022 14:36,,,Organization 453,Jefferson County,KY,40214,Female,42
1541,479,6/16/2022 13:22,Food Assistance,Prepared Meals,Organization 453,Jefferson County,KY,40210,Female,63
1561,1004,6/3/2022 21:41,Food Assistance,Emergency Food,Organization 453,Scott County,KY,40324,Undisclosed,11
1571,788,5/25/2022 14:24,,,Organization 453,Jefferson County,KY,40214,Female,42
1582,151,6/29/2022 18:29,Employment,Job Search/Placement,Organization 453,Fayette County,KY,40517,Female,43
1583,1004,6/3/2022 21:40,Clothing & Household Goods,,Organization 453,Scott County,KY,40324,Undisclosed,11
1668,52,6/23/2022 16:55,Food Assistance,Emergency Food,Organization 453,Jefferson County,KY,40219,Male,38
1668,52,6/23/2022 16:55,Food Assistance,Emergency Food,Organization 453,Jefferson County,KY,40219,Male,38
1668,52,6/13/2022 15:11,Food Assistance,Emergency Food,Organization 453,Jefferson County,KY,40219,Male,38
1723,749,6/14/2022 15:15,Income Support,Emergency/One-time Financial Assistance,Organization 453,Warren County,KY,42101,Male,49
1728,490,6/23/2022 15:29,Individual & Family Support,Child Care,Organization 453,Fayette County,KY,40517,Female,22
1728,490,6/23/2022 15:29,Individual & Family Support,Child Care,Organization 453,Fayette County,KY,40517,Female,22
1740,474,4/20/2022 15:35,Employment,Job Search/Placement,Organization 453,Madison County,KY,40475,Female,21
1740,474,4/20/2022 15:35,,,Organization 453,Madison County,KY,40475,Female,21
1777,776,6/13/2022 21:56,Utilities,Utility Bill Payment Assistance,Organization 453,Fayette County,KY,40509,Male,0
1795,856,6/9/2022 18:38,Wellness,Wellness Expense Assistance,Organization 453,McCreary County,KY,42653,Undisclosed,56
1799,477,6/8/2022 17:37,,,Organization 453,Fayette County,KY,40515,Female,11
1806,473,5/3/2022 16:08,Clothing & Household Goods,,Organization 453,Jefferson County,KY,40219,Undisclosed,22
1806,473,5/3/2022 16:08,,,Organization 453,Jefferson County,KY,40219,Undisclosed,22
1815,507,4/5/2022 20:21,,,Organization 453,Franklin County,KY,40601,Female,24
1827,447,6/23/2022 19:33,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 453,Jefferson County,KY,40259,Female,48
1827,447,6/23/2022 19:33,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 453,Jefferson County,KY,40259,Female,48
1895,892,6/8/2022 18:56,Employment,Job Search/Placement,Organization 453,Boone County,KY,41042,Undisclosed,59
1902,892,6/8/2022 18:55,Income Support,TANF/Cash Assistance Programs,Organization 453,Boone County,KY,41042,Undisclosed,59
1917,618,6/15/2022 21:26,Housing & Shelter,Permanent Housing,Organization 453,Pulaski County,KY,40741,Male,57
1951,705,6/15/2022 15:12,Income Support,SSI/SSD & Disability Benefits,Organization 453,Monroe County,KY,42167,Female,50
1953,1104,6/1/2022 15:52,Housing & Shelter,Housing Applications/Recertification,Organization 453,Pike County,KY,41501,Male,13
1970,919,6/7/2022 20:53,Food Assistance,Prepared Meals,Organization 453,Jefferson County,KY,40299,Undisclosed,35
1971,1101,6/1/2022 16:19,Clothing & Household Goods,,Organization 453,Campbell County,KY,41085,Female,26
1983,908,6/8/2022 11:30,Housing & Shelter,Permanent Housing,Organization 453,Jefferson County,KY,40215,Female,43
1986,1027,5/27/2022 17:08,,,Organization 453,Scott County,KY,40324,Female,53
2025,1028,6/3/2022 15:28,Housing & Shelter,Permanent Housing,Organization 453,Logan County,KY,42256,Undisclosed,49
2041,731,6/14/2022 19:27,Transportation,Transportation Expense Assistance,Organization 453,Wayne County,KY,42633,Female,37
2044,890,6/8/2022 19:33,Utilities,Utility Bill Payment Assistance,Organization 453,Christian County,KY,42240,Female,72
2050,941,6/2/2022 18:06,,,Organization 453,Henderson County,KY,42420,Female,24
2053,1086,6/1/2022 17:22,,,Organization 453,Fayette County,KY,40515,Undisclosed,44
2058,548,2/14/2022 18:15,,,Organization 453,Whitley County,KY,40769,Female,60
2095,1087,6/1/2022 15:44,Clothing & Household Goods,,Organization 453,Pulaski County,KY,42553,Female,25
2117,478,6/14/2022 21:17,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 453,Shelby County,KY,40003,Female,36
2117,478,6/14/2022 21:17,,,Organization 453,Shelby County,KY,40003,Female,36
2125,477,6/8/2022 17:37,,,Organization 453,Fayette County,KY,40515,Female,11
2132,759,6/14/2022 13:42,Housing & Shelter,Permanent Housing,Organization 453,Hardin County,KY,40160,Female,12
2160,892,6/8/2022 18:56,Transportation,Transportation Expense Assistance,Organization 453,Boone County,KY,41042,Undisclosed,59
2171,1087,6/1/2022 15:43,Food Assistance,Prepared Meals,Organization 453,Pulaski County,KY,42553,Female,25
2190,618,6/15/2022 21:27,Income Support,Emergency/One-time Financial Assistance,Organization 453,Pulaski County,KY,40741,Male,57
2191,482,6/23/2022 16:32,Transportation,Ride Coordination,Organization 453,Warren County,KY,42101,Male,40
2191,482,6/23/2022 16:32,Transportation,Ride Coordination,Organization 453,Warren County,KY,42101,Male,40
2204,481,6/8/2022 17:24,Utilities,Utility Bill Payment Assistance,Organization 453,Ohio County,KY,42320,Undisclosed,42
2214,1004,6/3/2022 21:39,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 453,Scott County,KY,40324,Undisclosed,11
2232,779,6/13/2022 21:13,Food Assistance,Emergency Food,Organization 453,Adair County,KY,42728,Female,62
2273,390,6/8/2022 13:21,Food Assistance,Emergency Food,Organization 453,Martin County,KY,41224,Undisclosed,4
2274,477,6/8/2022 17:34,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 453,Fayette County,KY,40515,Female,11
2286,485,4/13/2022 15:03,Individual & Family Support,Social Service Case Management,Organization 453,Jefferson County,KY,40218,Male,42
2292,151,6/24/2022 15:20,Food Assistance,Emergency Food,Organization 453,Fayette County,KY,40517,Female,43
2324,794,6/13/2022 17:29,Physical Health,Health Coaching,Organization 453,Laurel County,KY,40741,Female,50
2330,169,6/14/2022 14:02,Housing & Shelter,Permanent Housing,Organization 453,Jefferson County,KY,40218,Female,49
2352,446,6/23/2022 19:38,Income Support,Emergency/One-time Financial Assistance,Organization 453,,KY,40291,Female,0
2352,446,6/23/2022 19:38,Income Support,Emergency/One-time Financial Assistance,Organization 453,,KY,40291,Female,0
2357,737,6/14/2022 18:21,Clothing & Household Goods,,Organization 453,Franklin County,KY,40601,Male,5
2384,1013,6/3/2022 19:16,Food Assistance,Prepared Meals,Organization 453,Kenton County,KY,41015,Female,54
2392,308,6/14/2022 16:18,Food Assistance,Prepared Meals,Organization 453,Jefferson County,KY,40219,Female,27
2392,308,6/14/2022 16:18,,,Organization 453,Jefferson County,KY,40219,Female,27
2407,308,6/14/2022 16:29,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 453,Jefferson County,KY,40219,Female,27
2407,308,6/14/2022 16:29,,,Organization 453,Jefferson County,KY,40219,Female,27
2428,320,6/27/2022 20:09,Food Assistance,Emergency Food,Organization 453,Kenton County,KY,41015,Female,65
2428,320,6/27/2022 20:09,Food Assistance,Emergency Food,Organization 453,Kenton County,KY,41015,Female,65
2429,1013,6/3/2022 19:22,Clothing & Household Goods,,Organization 453,Kenton County,KY,41015,Female,54
2435,936,6/7/2022 18:54,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 453,Daviess County,KY,42303,Male,58
2463,835,6/10/2022 16:02,Individual & Family Support,Environmental Modifications/Accessibility,Organization 453,Campbell County,KY,41075,Female,63
2471,1020,6/3/2022 17:25,Transportation,Ride Coordination,Organization 453,Barren County,KY,42141,Female,41
2472,928,6/8/2022 13:41,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 453,Madison County,KY,40475,Male,43
2483,790,6/13/2022 18:26,Food Assistance,Emergency Food,Organization 453,Henry County,KY,40057,Male,63
2503,836,6/10/2022 15:42,Food Assistance,Emergency Food,Organization 453,Bourbon County,KY,40361,Undisclosed,11
2509,618,6/15/2022 21:24,,,Organization 453,Pulaski County,KY,40741,Male,57
2520,552,6/21/2022 20:25,Utilities,Utility Bill Payment Assistance,Organization 453,Pike County,KY,41501,Female,54
2599,620,6/15/2022 19:52,Food Assistance,Emergency Food,Organization 453,Pulaski County,KY,42503,Female,19
2607,339,6/13/2022 18:28,Income Support,Emergency/One-time Financial Assistance,Organization 453,Marion County,KY,40033,Female,7
2633,471,5/25/2022 21:22,Individual & Family Support,Support Groups,Organization 453,Bullitt County,KY,40071,Female,45
2649,1095,6/1/2022 17:23,Housing & Shelter,Emergency Housing,Organization 453,,KY,41042,Undisclosed,27
2650,477,6/8/2022 17:30,Food Assistance,SNAP/WIC/Other Nutrition Benefits,Organization 453,Fayette County,KY,40515,Female,11
2662,167,6/8/2022 11:38,Housing & Shelter,Housing Mediation & Eviction Prevention,Organization 453,Jefferson County,KY,,Female,59
2693,477,6/8/2022 17:24,Food Assistance,Emergency Food,Organization 453,Fayette County,KY,40515,Female,11
2693,477,6/8/2022 17:24,,,Organization 453,Fayette County,KY,40515,Female,11
2713,892,6/8/2022 18:54,Housing & Shelter,Permanent Housing,Organization 453,Boone County,KY,41042,Undisclosed,59
2721,151,6/29/2022 18:33,Housing & Shelter,Permanent Housing,Organization 453,Fayette County,KY,40517,Female,43
2753,776,6/13/2022 21:56,Employment,Job Search/Placement,Organization 453,Fayette County,KY,40509,Male,0
2769,908,6/7/2022 20:44,Food Assistance,SNAP/WIC/Other Nutrition Benefits,Organization 453,Jefferson County,KY,40215,Female,43
2784,891,6/8/2022 18:57,Clothing & Household Goods,,Organization 453,Boone County,KY,41042,Undisclosed,60
2787,472,5/27/2022 15:02,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 453,McCreary County,KY,42647,Female,30
2813,481,6/8/2022 17:23,Housing & Shelter,Home Expense Assistance/Repairs,Organization 453,Ohio County,KY,42320,Undisclosed,42
2851,684,6/15/2022 20:11,Utilities,Utility Bill Payment Assistance,Organization 453,Hopkins County,KY,42440,Female,65
2872,52,6/13/2022 15:11,Food Assistance,Emergency Food,Organization 453,Jefferson County,KY,40219,Male,38
2872,52,6/13/2022 15:11,,,Organization 453,Jefferson County,KY,40219,Male,38
2873,486,6/23/2022 16:16,Housing & Shelter,Home Expense Assistance/Repairs,Organization 453,Floyd County,KY,41635,Male,52
2878,1003,6/3/2022 21:44,Clothing & Household Goods,,Organization 453,Jefferson County,KY,40201,Female,51
2881,661,6/16/2022 14:42,Housing & Shelter,Housing Mediation & Eviction Prevention,Organization 453,,KY,42701,Female,0
2890,706,6/15/2022 15:09,Physical Health,Dental Care,Organization 453,Clark County,KY,40391,Female,60
2908,779,6/13/2022 20:25,Food Assistance,SNAP/WIC/Other Nutrition Benefits,Organization 453,Adair County,KY,42728,Female,62
2926,921,6/8/2022 14:19,Housing & Shelter,Permanent Housing,Organization 453,Jessamine County,KY,40356,Female,14
2961,487,5/24/2022 18:15,Clothing & Household Goods,,Organization 453,Franklin County,KY,40601,Female,22
3012,928,6/8/2022 13:44,Food Assistance,SNAP/WIC/Other Nutrition Benefits,Organization 453,Madison County,KY,40475,Male,43
3035,603,6/13/2022 15:01,Income Support,TANF/Cash Assistance Programs,Organization 453,Jefferson County,KY,40217,Female,61
3050,484,4/13/2022 15:03,Transportation,Transportation Expense Assistance,Organization 453,Jefferson County,KY,40212,Male,54
3083,477,6/8/2022 17:32,Food Assistance,Prepared Meals,Organization 453,Fayette County,KY,40515,Female,11
3085,308,6/14/2022 16:29,,,Organization 453,Jefferson County,KY,40219,Female,27
3109,469,5/18/2022 16:27,Utilities,Utility Bill Payment Assistance,Organization 453,Jefferson County,KY,40219,Female,32
3123,308,6/14/2022 16:29,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 453,Jefferson County,KY,40219,Female,27
3123,308,6/14/2022 16:29,,,Organization 453,Jefferson County,KY,40219,Female,27
3131,151,6/24/2022 21:16,Housing & Shelter,Emergency Housing,Organization 453,Fayette County,KY,40517,Female,43
3149,411,6/8/2022 12:31,Food Assistance,Emergency Food,Organization 453,Martin County,KY,41224,Undisclosed,11
3153,389,6/8/2022 12:27,Food Assistance,Emergency Food,Organization 453,Martin County,KY,41224,Undisclosed,9
3163,389,6/8/2022 12:26,Clothing & Household Goods,,Organization 453,Martin County,KY,41224,Undisclosed,9
3175,52,6/13/2022 15:11,Food Assistance,Emergency Food,Organization 453,Jefferson County,KY,40219,Male,38
3175,52,6/13/2022 15:11,,,Organization 453,Jefferson County,KY,40219,Male,38
3197,477,6/8/2022 17:24,Food Assistance,Emergency Food,Organization 453,Fayette County,KY,40515,Female,11
3209,836,6/10/2022 15:47,Clothing & Household Goods,,Organization 453,Bourbon County,KY,40361,Undisclosed,11
3221,446,5/6/2022 20:33,Income Support,Emergency/One-time Financial Assistance,Organization 453,,KY,40291,Female,0
3228,776,6/13/2022 21:46,Benefits Navigation,Benefits Eligibility Screening,Organization 453,Fayette County,KY,40509,Male,0
3252,479,6/16/2022 13:21,Food Assistance,SNAP/WIC/Other Nutrition Benefits,Organization 453,Jefferson County,KY,40210,Female,63
3252,479,6/16/2022 13:21,,,Organization 453,Jefferson County,KY,40210,Female,63
3253,892,6/8/2022 18:54,Food Assistance,Emergency Food,Organization 453,Boone County,KY,41042,Undisclosed,59
3263,390,6/8/2022 13:16,Clothing & Household Goods,,Organization 453,Martin County,KY,41224,Undisclosed,4
3316,421,6/23/2022 15:28,Transportation,Transportation Passes/Vouchers,Organization 453,Boone County,KY,41042,Male,2
3316,421,6/23/2022 15:28,Transportation,Transportation Passes/Vouchers,Organization 453,Boone County,KY,41042,Male,2
3333,240,6/28/2022 20:21,Food Assistance,Prepared Meals,Organization 453,Simpson County,KY,42134,Male,34
3333,240,6/28/2022 20:21,Food Assistance,Prepared Meals,Organization 453,Simpson County,KY,42134,Male,34
3345,478,6/14/2022 15:59,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 453,Shelby County,KY,40003,Female,36
3349,479,6/16/2022 13:21,Food Assistance,SNAP/WIC/Other Nutrition Benefits,Organization 453,Jefferson County,KY,40210,Female,63
3349,479,6/16/2022 13:21,,,Organization 453,Jefferson County,KY,40210,Female,63
3407,448,6/23/2022 19:31,Physical Health,Long Term Care (Facility-based),Organization 453,Jefferson County,KY,40203,Female,46
3407,448,6/23/2022 19:31,Physical Health,Long Term Care (Facility-based),Organization 453,Jefferson County,KY,40203,Female,46
3408,489,6/23/2022 15:30,Transportation,Transportation Passes/Vouchers,Organization 453,Jefferson County,KY,40212,Female,81
3408,489,6/23/2022 15:30,Transportation,Transportation Passes/Vouchers,Organization 453,Jefferson County,KY,40212,Female,81
3412,1005,6/3/2022 20:52,Income Support,Emergency/One-time Financial Assistance,Organization 453,Mercer County,KY,40330,Female,59
3439,472,5/27/2022 14:59,Utilities,Utility Bill Payment Assistance,Organization 453,McCreary County,KY,42647,Female,30
3450,259,6/28/2022 16:43,Income Support,Emergency/One-time Financial Assistance,Organization 453,Fayette County,KY,40511,Male,64
3452,483,4/11/2022 19:34,Transportation,Transportation Expense Assistance,Organization 453,Fayette County,KY,40502,Female,25
3465,478,6/14/2022 16:01,Food Assistance,SNAP/WIC/Other Nutrition Benefits,Organization 453,Shelby County,KY,40003,Female,36
3486,125,6/16/2022 14:12,Income Support,Emergency/One-time Financial Assistance,Organization 453,Jefferson County,KY,40203,Male,50
3498,481,6/8/2022 17:22,Income Support,Emergency/One-time Financial Assistance,Organization 453,Ohio County,KY,42320,Undisclosed,42
3525,491,6/23/2022 15:25,Food Assistance,Prepared Meals,Organization 453,Boyle County,KY,40468,Female,9
3525,491,6/23/2022 15:25,Food Assistance,Prepared Meals,Organization 453,Boyle County,KY,40468,Female,9
3533,999,6/3/2022 21:55,,,Organization 453,Grant County,KY,41030,Female,52
3550,1086,6/1/2022 17:21,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 453,Fayette County,KY,40515,Undisclosed,44
3560,1020,6/3/2022 17:14,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 453,Barren County,KY,42141,Female,41
3587,476,6/13/2022 15:08,Utilities,Utility Bill Payment Assistance,Organization 453,Jefferson County,KY,40213,Male,77
3587,476,6/13/2022 15:08,,,Organization 453,Jefferson County,KY,40213,Male,77
3595,855,6/9/2022 18:58,Utilities,Utility Bill Payment Assistance,Organization 453,Hopkins County,KY,42431,Female,42
3597,940,6/6/2022 13:43,,,Organization 453,Kenton County,KY,41014,Female,0
3635,411,6/8/2022 12:30,Clothing & Household Goods,,Organization 453,Martin County,KY,41224,Undisclosed,11
3666,921,6/8/2022 14:12,Clothing & Household Goods,,Organization 453,Jessamine County,KY,40356,Female,14
3668,757,6/8/2022 13:32,,,Organization 453,Greenup County,KY,41144,Female,19
3681,943,5/25/2022 19:17,,,Organization 453,Jefferson County,KY,40215,Male,59
3688,447,5/3/2022 19:26,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 453,Jefferson County,KY,40259,Female,48
1667,804,6/10/2022 15:39,,,Organization 453,Jefferson County,,40229,Female,32
2405,475,6/3/2022 15:46,Food Assistance,Emergency Food,Organization 453,Hamilton County,OH,45239,Female,60
2519,475,6/3/2022 15:42,Employment,Job Search/Placement,Organization 453,Hamilton County,OH,45239,Female,60
2519,475,6/3/2022 15:42,,,Organization 453,Hamilton County,OH,45239,Female,60
2723,475,6/3/2022 15:44,Clothing & Household Goods,,Organization 453,Hamilton County,OH,45239,Female,60
2989,475,6/3/2022 15:38,Transportation,Ride Coordination,Organization 453,Hamilton County,OH,45239,Female,60
1500,62,10/15/2021 21:53,Housing & Shelter,Emergency Housing,Organization 454,Jefferson County,KY,40219,Female,30
1635,62,3/16/2022 15:28,Housing & Shelter,Emergency Housing,Organization 454,Jefferson County,KY,40219,Female,30
