ServiceEpisodeID,ClientID,Created At,Service Type,Service Subtype,Originating Organization,Address 1 County,Address 1 State,Address 1 Postal Code,Gender,Age
2682,312,2022-06-22 16:56:00,Food Assistance,Emergency Food,Organization 37,Jefferson County,KY,40203,Male,39.0
2732,630,2022-06-15 17:35:00,,,Organization 37,Jefferson County,KY,40219,Female,45.0
2918,313,2022-06-08 17:19:00,Food Assistance,Emergency Food,Organization 37,Jefferson County,KY,40203,Female,67.0
2969,966,2022-06-07 13:02:00,Utilities,Utility Bill Payment Assistance,Organization 37,Jefferson County,KY,40208,Male,25.0
3126,126,2022-06-29 15:34:00,Utilities,Utility Bill Payment Assistance,Organization 37,Jefferson County,KY,40208,Female,32.0
3143,19,2022-06-30 17:29:00,,,Organization 37,Jefferson County,KY,40203,Female,48.0
3236,75,2022-06-06 13:09:00,Food Assistance,Emergency Food,Organization 37,Jefferson County,KY,40202,Male,0.0
3258,874,2022-06-09 13:36:00,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 37,Jefferson County,KY,40202,Female,28.0
3389,9,2022-06-29 15:24:00,Utilities,Utility Bill Payment Assistance,Organization 37,Jefferson County,KY,40202,Undisclosed,56.0
3612,9,2022-06-29 15:10:00,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 37,Jefferson County,KY,40202,Undisclosed,56.0
3629,296,2022-06-06 17:13:00,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 37,Jefferson County,KY,40203,Male,51.0
3694,372,2022-06-27 14:28:00,Utilities,Utility Bill Payment Assistance,Organization 37,Jefferson County,KY,40202,Male,1.0
1559,444,2022-06-23 19:50:00,Housing & Shelter,Permanent Housing,Organization 374,Floyd County,IN,47150,Male,51.0
1574,965,2022-06-06 20:32:00,Housing & Shelter,Permanent Housing,Organization 374,Floyd County,IN,47150,Male,64.0
1601,30,2022-06-29 18:56:00,Food Assistance,SNAP/WIC/Other Nutrition Benefits,Organization 374,Floyd County,IN,47150,Male,46.0
1609,642,2022-05-17 21:36:00,,,Organization 374,Clark County,IN,47129,Female,51.0
1712,584,2022-06-19 19:21:00,,,Organization 374,Clark County,IN,47129,Female,41.0
1742,528,2022-06-05 19:17:00,,,Organization 374,Clark County,IN,47129,Undisclosed,28.0
1770,355,2022-05-11 18:53:00,,,Organization 374,Clark County,IN,47130,Male,51.0
1819,361,2021-08-06 17:34:00,,,Organization 374,Clark County,IN,47129,Male,50.0
1949,393,2022-06-24 17:56:00,Housing & Shelter,Assisted Living,Organization 374,Clark County,IN,47130,Female,71.0
1949,393,2022-06-24 17:56:00,Housing & Shelter,Assisted Living,Organization 374,Clark County,IN,47130,Female,71.0
1980,528,2022-06-05 19:17:00,Utilities,Utility Bill Payment Assistance,Organization 374,Clark County,IN,47129,Undisclosed,28.0
2062,393,2022-06-24 17:56:00,Food Assistance,SNAP/WIC/Other Nutrition Benefits,Organization 374,Clark County,IN,47130,Female,71.0
2139,760,2022-06-14 13:25:00,Housing & Shelter,Permanent Housing,Organization 374,Clark County,IN,47106,Male,46.0
2287,30,2022-06-29 18:56:00,,,Organization 374,Floyd County,IN,47150,Male,46.0
2484,360,2021-09-03 18:00:00,,,Organization 374,Floyd County,IN,47150,Male,50.0
2506,385,2022-06-24 21:17:00,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 374,Floyd County,IN,47150,Male,38.0
2528,528,2022-06-05 19:17:00,,,Organization 374,Clark County,IN,47129,Undisclosed,28.0
2620,528,2022-06-05 19:17:00,,,Organization 374,Clark County,IN,47129,Undisclosed,28.0
2623,30,2022-06-29 18:56:00,Housing & Shelter,Permanent Housing,Organization 374,Floyd County,IN,47150,Male,46.0
2733,681,2022-06-15 21:46:00,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 374,Floyd County,IN,47150,Female,40.0
2742,640,2022-05-13 19:51:00,,,Organization 374,Orange County,IN,47454,Male,48.0
2943,584,2022-06-19 19:21:00,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 374,Clark County,IN,47129,Female,41.0
3288,584,2022-06-19 19:21:00,,,Organization 374,Clark County,IN,47129,Female,41.0
3514,528,2022-06-05 19:17:00,,,Organization 374,Clark County,IN,47129,Undisclosed,28.0
1739,545,2022-06-21 20:08:00,Individual & Family Support,Child Care,Organization 378,Floyd County,IN,47150,Female,25.0
2197,747,2022-06-14 17:12:00,Individual & Family Support,Child Care,Organization 378,Harrison County,IN,47117,Female,40.0
1651,1029,2022-06-03 15:21:00,Food Assistance,Emergency Food,Organization 381,Clark County,IN,47129,Female,35.0
2106,32,2022-06-29 20:55:00,Food Assistance,Emergency Food,Organization 381,Clark County,IN,47172,Male,59.0
2415,1088,2022-06-01 19:03:00,Food Assistance,Emergency Food,Organization 381,Clark County,IN,47130,Female,49.0
1546,253,2022-06-16 15:54:00,Clothing & Household Goods,,Organization 39,Jefferson County,KY,40214,Female,27.0
1631,918,2022-06-07 14:51:00,Food Assistance,Emergency Food,Organization 39,Jefferson County,KY,40210,Female,55.0
1665,253,2022-06-16 16:01:00,Individual & Family Support,Social Service Case Management,Organization 39,Jefferson County,KY,40214,Female,27.0
1859,954,2022-06-07 14:28:00,Food Assistance,Emergency Food,Organization 39,Jefferson County,KY,40203,Female,48.0
1863,659,2022-06-07 15:05:00,Social Enrichment,Youth Development,Organization 39,Jefferson County,KY,40217,Female,32.0
1914,918,2022-06-07 14:45:00,Clothing & Household Goods,,Organization 39,Jefferson County,KY,40210,Female,55.0
2005,253,2022-06-16 16:04:00,Employment,Job Search/Placement,Organization 39,Jefferson County,KY,40214,Female,27.0
2057,624,2022-06-16 16:20:00,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 39,Jefferson County,KY,40210,Female,37.0
2057,624,2022-06-16 16:20:00,,,Organization 39,Jefferson County,KY,40210,Female,37.0
2089,659,2022-06-07 15:05:00,Social Enrichment,Youth Development,Organization 39,Jefferson County,KY,40217,Female,32.0
2089,659,2022-06-07 15:05:00,,,Organization 39,Jefferson County,KY,40217,Female,32.0
2094,253,2022-06-16 15:49:00,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 39,Jefferson County,KY,40214,Female,27.0
2094,253,2022-06-16 15:49:00,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 39,Jefferson County,KY,40214,Female,27.0
2176,624,2022-06-16 16:26:00,Benefits Navigation,Health Insurance/Benefits,Organization 39,Jefferson County,KY,40210,Female,37.0
2205,256,2022-06-16 15:17:00,Social Enrichment,Youth Development,Organization 39,Jefferson County,KY,40291,Female,47.0
2205,256,2022-06-16 15:17:00,Social Enrichment,Youth Development,Organization 39,Jefferson County,KY,40291,Female,47.0
2374,253,2022-06-16 15:45:00,Employment,Job Search/Placement,Organization 39,Jefferson County,KY,40214,Female,27.0
2465,658,2022-06-07 15:35:00,Food Assistance,Emergency Food,Organization 39,Jefferson County,KY,40218,Female,41.0
2465,658,2022-06-07 15:35:00,,,Organization 39,Jefferson County,KY,40218,Female,41.0
2561,624,2022-06-16 16:23:00,Utilities,Utility Bill Payment Assistance,Organization 39,Jefferson County,KY,40210,Female,37.0
2561,624,2022-06-16 16:23:00,,,Organization 39,Jefferson County,KY,40210,Female,37.0
2608,304,2022-06-17 16:29:00,Food Assistance,Emergency Food,Organization 39,Jefferson County,KY,40212,Female,50.0
2950,612,2022-06-16 15:33:00,Housing & Shelter,Housing Applications/Recertification,Organization 39,Jefferson County,KY,40215,Female,35.0
2998,624,2022-06-16 16:28:00,Employment,Job Search/Placement,Organization 39,Jefferson County,KY,40210,Female,37.0
3103,256,2022-06-16 15:20:00,Social Enrichment,Peer to Peer Networking,Organization 39,Jefferson County,KY,40291,Female,47.0
3103,256,2022-06-16 15:20:00,,,Organization 39,Jefferson County,KY,40291,Female,47.0
3248,304,2022-06-17 16:25:00,,,Organization 39,Jefferson County,KY,40212,Female,50.0
3297,621,2022-06-17 15:24:00,Legal,Family Law,Organization 39,Jefferson County,KY,40214,Female,65.0
3297,621,2022-06-17 15:24:00,,,Organization 39,Jefferson County,KY,40214,Female,65.0
3512,612,2022-06-16 15:29:00,Employment,Job Search/Placement,Organization 39,Jefferson County,KY,40215,Female,35.0
3526,809,2022-06-10 16:36:00,Mental/Behavioral Health,Youth Mental Health Services,Organization 39,Jefferson County,KY,40215,Female,47.0
3613,253,2022-06-16 15:57:00,Transportation,Transportation Expense Assistance,Organization 39,Jefferson County,KY,40214,Female,27.0
2346,623,2022-04-28 17:43:00,Utilities,Utility Bill Payment Assistance,Organization 39,Clark County,IN,47129,Female,33.0
2442,278,2022-05-18 14:45:00,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 39,Clark County,IN,47130,Female,20.0
2442,278,2022-05-18 14:45:00,,,Organization 39,Clark County,IN,47130,Female,20.0
2815,623,2022-04-28 17:43:00,Utilities,Utility Bill Payment Assistance,Organization 39,Clark County,IN,47129,Female,33.0
2815,623,2022-04-28 17:43:00,,,Organization 39,Clark County,IN,47129,Female,33.0
1529,555,2022-06-21 19:27:00,Transportation,Ride Coordination,Organization 394,Clark County,IN,47130,Undisclosed,56.0
1669,58,2022-06-29 15:40:00,Transportation,Ride Coordination,Organization 394,Clark County,IN,47130,Undisclosed,64.0
1766,875,2022-06-07 13:14:00,Transportation,Ride Coordination,Organization 394,Clark County,IN,47111,Undisclosed,26.0
1879,502,2022-06-14 18:49:00,Transportation,Ride Coordination,Organization 394,Clark County,IN,47177,Undisclosed,70.0
1911,58,2022-06-01 16:55:00,Transportation,Ride Coordination,Organization 394,Clark County,IN,47130,Undisclosed,64.0
1935,58,2022-06-30 16:52:00,Transportation,Ride Coordination,Organization 394,Clark County,IN,47130,Undisclosed,64.0
1967,502,2022-06-23 12:10:00,Transportation,Ride Coordination,Organization 394,Clark County,IN,47177,Undisclosed,70.0
2012,878,2022-06-03 13:21:00,Transportation,Ride Coordination,Organization 394,Clark County,IN,47130,Female,59.0
2030,58,2022-06-30 13:04:00,Transportation,Ride Coordination,Organization 394,Clark County,IN,47130,Undisclosed,64.0
2108,58,2022-06-20 16:46:00,Transportation,Ride Coordination,Organization 394,Clark County,IN,47130,Undisclosed,64.0
2337,601,2022-06-20 16:46:00,Transportation,Ride Coordination,Organization 394,Clark County,IN,47130,Undisclosed,60.0
2337,601,2022-06-20 16:46:00,Transportation,Ride Coordination,Organization 394,Clark County,IN,47130,Undisclosed,60.0
2337,601,2022-06-17 12:25:00,Transportation,Ride Coordination,Organization 394,Clark County,IN,47130,Undisclosed,60.0
2895,138,2022-06-01 16:54:00,Transportation,Ride Coordination,Organization 394,Clark County,IN,47130,Female,51.0
3067,138,2022-06-29 15:39:00,Transportation,Ride Coordination,Organization 394,Clark County,IN,47130,Female,51.0
3107,969,2022-06-06 15:27:00,Transportation,Ride Coordination,Organization 394,Clark County,IN,47129,Undisclosed,53.0
3186,878,2022-06-01 12:23:00,Transportation,Ride Coordination,Organization 394,Clark County,IN,47130,Female,59.0
3279,516,2022-06-21 19:31:00,Transportation,Ride Coordination,Organization 394,Floyd County,IN,47150,Female,28.0
3669,516,2022-06-22 15:13:00,Transportation,Ride Coordination,Organization 394,Floyd County,IN,47150,Female,28.0
2073,498,2022-06-23 14:11:00,Housing & Shelter,Housing Applications/Recertification,Organization 397,Floyd County,IN,47150,Female,41.0
2887,166,2022-06-27 23:08:00,Clothing & Household Goods,,Organization 4,Jefferson County,KY,40212,Male,4.0
1543,738,2022-06-13 16:24:00,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 401,Harrison County,IN,47164,Female,76.0
1543,738,2022-06-13 16:24:00,,,Organization 401,Harrison County,IN,47164,Female,76.0
1692,317,2022-06-03 17:30:00,Utilities,Utility Bill Payment Assistance,Organization 401,Harrison County,IN,47112,Female,19.0
2198,732,2022-06-14 16:24:00,Utilities,Utility Bill Payment Assistance,Organization 401,Harrison County,IN,47164,Female,24.0
2805,858,2022-06-03 13:43:00,Utilities,Utility Bill Payment Assistance,Organization 401,Harrison County,IN,47161,Female,18.0
3100,858,2022-06-03 13:43:00,Utilities,Utility Bill Payment Assistance,Organization 401,Harrison County,IN,47161,Female,18.0
3244,738,2022-06-13 16:24:00,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 401,Harrison County,IN,47164,Female,76.0
3622,916,2022-06-01 12:43:00,Food Assistance,Emergency Food,Organization 401,Jefferson County,KY,40219,Male,63.0
1521,317,2022-06-03 16:41:00,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 404,Harrison County,IN,47112,Female,19.0
1528,428,2022-06-06 17:31:00,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 404,Floyd County,IN,47150,Female,20.0
1540,230,2022-06-29 12:14:00,Housing & Shelter,Moving Assistance,Organization 404,Harrison County,IN,47112,Female,43.0
1555,545,2022-06-22 00:58:00,Employment,Job Search/Placement,Organization 404,Floyd County,IN,47150,Female,25.0
1555,545,2022-06-22 00:58:00,Employment,Job Search/Placement,Organization 404,Floyd County,IN,47150,Female,25.0
1555,545,2022-06-14 17:25:00,Employment,Job Search/Placement,Organization 404,Floyd County,IN,47150,Female,25.0
1556,842,2022-04-22 16:58:00,Individual & Family Support,Social Service Case Management,Organization 404,Floyd County,IN,47150,Female,49.0
1559,444,2022-06-23 20:02:00,Housing & Shelter,Permanent Housing,Organization 404,Floyd County,IN,47150,Male,51.0
1574,965,2022-06-07 13:03:00,Housing & Shelter,Permanent Housing,Organization 404,Floyd County,IN,47150,Male,64.0
1601,30,2022-06-29 19:39:00,Food Assistance,SNAP/WIC/Other Nutrition Benefits,Organization 404,Floyd County,IN,47150,Male,46.0
1626,949,2022-06-03 19:19:00,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 404,Floyd County,IN,47150,Male,56.0
1626,949,2022-06-03 19:19:00,,,Organization 404,Floyd County,IN,47150,Male,56.0
1656,534,2022-06-22 15:53:00,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 404,Clark County,IN,47130,Female,45.0
1666,551,2022-06-21 21:08:00,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 404,Floyd County,IN,47150,Female,51.0
1692,317,2022-06-03 16:43:00,Utilities,Utility Bill Payment Assistance,Organization 404,Harrison County,IN,47112,Female,19.0
1705,550,2022-06-22 00:55:00,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 404,Clark County,IN,47129,Male,43.0
1739,545,2022-06-14 17:25:00,Individual & Family Support,Child Care,Organization 404,Floyd County,IN,47150,Female,25.0
1771,57,2022-06-15 14:59:00,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 404,Floyd County,IN,47150,Female,33.0
1771,57,2022-06-15 14:59:00,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 404,Floyd County,IN,47150,Female,33.0
1771,57,2022-06-15 14:37:00,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 404,Floyd County,IN,47150,Female,33.0
1782,231,2022-06-29 12:08:00,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 404,Harrison County,IN,47112,Female,34.0
1792,426,2022-06-13 16:31:00,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 404,Floyd County,IN,47150,Female,27.0
1803,129,2022-06-30 12:06:00,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 404,Harrison County,IN,47112,Male,39.0
1839,29,2022-06-24 17:33:00,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 404,Floyd County,IN,47150,Male,46.0
1853,932,2022-06-07 22:17:00,Housing & Shelter,Housing Mediation & Eviction Prevention,Organization 404,Clark County,IN,47172,Female,26.0
1856,843,2022-06-10 13:59:00,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 404,Clark County,IN,47130,Male,23.0
1893,957,2022-06-07 14:08:00,Benefits Navigation,Immigration Services,Organization 404,Clark County,IN,47130,Male,38.0
1893,957,2022-06-07 14:08:00,Benefits Navigation,Immigration Services,Organization 404,Clark County,IN,47130,Male,38.0
1975,987,2022-06-02 20:13:00,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 404,Clark County,IN,47130,Female,60.0
1999,35,2022-06-30 18:39:00,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 404,Floyd County,IN,47150,Female,21.0
2007,83,2022-06-30 15:19:00,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 404,Clark County,IN,47130,Non-Binary,30.0
2007,83,2022-06-30 15:14:00,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 404,Clark County,IN,47130,Non-Binary,30.0
2007,83,2022-06-30 15:08:00,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 404,Clark County,IN,47130,Non-Binary,30.0
2008,513,2022-06-23 12:19:00,Housing & Shelter,Moving Assistance,Organization 404,Clark County,IN,47172,Female,68.0
2011,57,2022-06-30 16:53:00,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 404,Floyd County,IN,47150,Female,33.0
2016,246,2022-06-27 16:23:00,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 404,Floyd County,IN,47150,Female,29.0
2016,246,2022-06-27 16:23:00,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 404,Floyd County,IN,47150,Female,29.0
2016,246,2022-06-27 16:22:00,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 404,Floyd County,IN,47150,Female,29.0
2019,279,2022-06-24 15:05:00,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 404,Clark County,IN,47150,Female,61.0
2062,393,2022-06-24 17:58:00,Food Assistance,SNAP/WIC/Other Nutrition Benefits,Organization 404,Clark County,IN,47130,Female,71.0
2073,498,2022-06-23 14:24:00,Housing & Shelter,Housing Applications/Recertification,Organization 404,Floyd County,IN,47150,Female,41.0
2074,280,2022-06-15 17:30:00,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 404,Clark County,IN,47130,Female,42.0
2093,278,2022-06-27 13:07:00,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 404,Clark County,IN,47130,Female,20.0
2115,614,2022-06-17 19:32:00,Housing & Shelter,Emergency Housing,Organization 404,Floyd County,IN,47150,Male,26.0
2119,690,2022-06-14 17:16:00,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 404,Floyd County,IN,47150,Male,46.0
2122,527,2022-06-15 17:57:00,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 404,Clark County,IN,47130,Male,24.0
